date,code,open,close,high,low,volume,amount,amplitude,change-amount,turn
2023-01-03,3087.51,3116.51,3119.86,3073.05,281370362,331392138948.0,1.52,0.88,27.25,0.59
2023-01-04,3117.57,3123.52,3129.09,3109.45,273313626,316391228728.0,0.63,0.22,7.01,0.58
2023-01-05,3132.76,3155.22,3159.43,3130.23,257003018,335635934527.5,0.93,1.01,31.7,0.54
2023-01-06,3155.07,3157.64,3170.74,3151.84,257380255,338539843686.6,0.6,0.08,2.42,0.54
2023-01-09,3169.37,3176.08,3183.58,3165.43,258115218,342693770974.1,0.57,0.58,18.44,0.54
2023-01-10,3178.02,3169.51,3178.16,3165.14,232984175,310357698608.4,0.41,-0.21,-6.57,0.49
2023-01-11,3172.38,3161.84,3184.76,3160.89,237742869,309248892854.4,0.75,-0.24,-7.67,0.5
2023-01-12,3167.27,3163.45,3171.59,3153.4,216671305,275371843343.4,0.58,0.05,1.61,0.46
2023-01-13,3170.35,3195.31,3195.31,3167.51,220226897,288062499132.3,0.88,1.01,31.86,0.46
2023-01-16,3198.52,3227.59,3251.37,3197.32,306749549,413219640959.9,1.69,1.01,32.28,0.65
2023-01-17,3229.44,3224.24,3231.26,3211.76,226592230,302611778528.6,0.6,-0.1,-3.35,0.48
2023-01-18,3227.59,3224.41,3234.82,3220.37,212109730,266068176682.4,0.45,0.01,0.17,0.45
2023-01-19,3221.52,3240.28,3240.28,3210.38,226465030,296815557255.9,0.93,0.49,15.87,0.48
2023-01-20,3247.2,3264.81,3267.06,3247.2,273219182,329028168424.9,0.61,0.76,24.53,0.58
2023-01-30,3308.87,3269.32,3310.49,3266.76,353325829,453177014110.3,1.34,0.14,4.51,0.75
2023-01-31,3266.14,3255.67,3277.25,3252.01,300162957,375260749568.7,0.77,-0.42,-13.65,0.63
2023-02-01,3262.2,3284.92,3284.92,3245.41,339509410,413395187748.5,1.21,0.9,29.25,0.72
2023-02-02,3291.78,3285.67,3295.76,3272.41,333413133,428662803430.2,0.71,0.02,0.75,0.7
2023-02-03,3275.66,3263.41,3275.66,3235.35,293342814,378648522965.3,1.23,-0.68,-22.26,0.62
2023-02-06,3244.7,3238.7,3250.35,3226.21,267053107,349127264894.7,0.74,-0.76,-24.71,0.56
2023-02-07,3245.23,3248.09,3250.03,3233.83,250946450,321257641942.9,0.5,0.29,9.39,0.53
2023-02-08,3251.5,3232.11,3257.11,3230.44,234530481,293332736125.8,0.82,-0.49,-15.98,0.49
2023-02-09,3227.73,3270.38,3270.38,3225.77,254754529,351760831733.2,1.38,1.18,38.27,0.54
2023-02-10,3266.44,3260.67,3269.99,3247.23,260626926,341749872023.9,0.7,-0.3,-9.71,0.55
2023-02-13,3256.99,3284.16,3285.09,3252.63,297213188,397011413405.7,1.0,0.72,23.49,0.63
2023-02-14,3288.97,3293.28,3293.73,3279.19,270974168,355558052442.5,0.44,0.28,9.12,0.57
2023-02-15,3294.02,3280.49,3296.2,3274.55,269939123,357621816130.5,0.66,-0.39,-12.79,0.57
2023-02-16,3281.74,3249.03,3308.83,3231.34,380863545,468382512227.4,2.36,-0.96,-31.46,0.8
2023-02-17,3244.73,3224.02,3262.47,3223.26,278451237,355625842542.7,1.21,-0.77,-25.01,0.59
2023-02-20,3230.47,3290.34,3291.04,3225.84,325007733,397720315305.1,2.02,2.06,66.32,0.69
2023-02-21,3291.63,3306.52,3308.79,3282.44,324409449,390691271556.0,0.8,0.49,16.18,0.68
2023-02-22,3292.05,3291.15,3307.03,3286.72,255403985,320515620001.2,0.61,-0.46,-15.37,0.54
2023-02-23,3293.52,3287.48,3307.44,3275.36,262324304,334364534378.3,0.97,-0.11,-3.67,0.55
2023-02-24,3287.26,3267.16,3288.39,3253.97,234206306,308004347731.0,1.05,-0.62,-20.32,0.49
2023-02-27,3257.0,3258.03,3276.58,3251.72,242855344,324605090924.8,0.76,-0.28,-9.13,0.51
2023-02-28,3265.74,3279.61,3280.42,3246.14,251625032,318030137286.4,1.05,0.66,21.58,0.53
2023-03-01,3279.14,3312.35,3315.16,3272.04,318398704,384387413830.3,1.31,1.0,32.74,0.67
2023-03-02,3308.01,3310.65,3320.74,3306.46,328520016,389390626878.8,0.43,-0.05,-1.7,0.69
2023-03-03,3314.77,3328.39,3330.6,3302.62,343996919,388860006704.9,0.85,0.54,17.74,0.73
2023-03-06,3332.02,3322.03,3333.06,3308.73,340530446,431616811145.0,0.73,-0.19,-6.36,0.72
2023-03-07,3320.21,3285.1,3342.86,3284.41,389957956,430081145229.3,1.76,-1.11,-36.93,0.82
2023-03-08,3271.88,3283.25,3283.25,3263.69,260443547,312822175700.7,0.6,-0.06,-1.85,0.55
2023-03-09,3285.94,3276.09,3289.06,3260.0,264021859,328825695492.5,0.89,-0.22,-7.16,0.56
2023-03-10,3255.51,3230.08,3262.15,3229.5,281135410,342198577588.1,1.0,-1.4,-46.01,0.59
2023-03-13,3228.12,3268.7,3268.7,3228.12,294928087,364414206511.7,1.26,1.2,38.62,0.62
2023-03-14,3261.92,3245.31,3262.0,3216.99,319906033,409976276120.9,1.38,-0.72,-23.39,0.68
2023-03-15,3261.03,3263.31,3273.12,3256.86,305168798,373276384409.5,0.5,0.55,18.0,0.64
2023-03-16,3244.47,3226.89,3257.43,3224.72,327389632,392910208396.7,1.0,-1.12,-36.42,0.69
2023-03-17,3245.26,3250.55,3279.92,3240.16,343001022,431983057736.5,1.23,0.73,23.66,0.72
2023-03-20,3253.93,3234.91,3267.99,3231.65,392517391,480292404943.9,1.12,-0.48,-15.64,0.83
2023-03-21,3240.84,3255.65,3256.0,3237.89,301810779,388047055874.8,0.56,0.64,20.74,0.64
2023-03-22,3263.41,3265.75,3279.39,3255.74,290840462,382509081309.4,0.73,0.31,10.1,0.61
2023-03-23,3258.78,3286.65,3286.65,3252.99,306118393,426564792579.1,1.03,0.64,20.9,0.65
2023-03-24,3282.74,3265.65,3282.74,3260.84,324513337,430761598863.2,0.67,-0.64,-21.0,0.68
2023-03-27,3261.82,3251.4,3261.82,3229.7,337861206,453585768740.5,0.98,-0.44,-14.25,0.71
2023-03-28,3256.6,3245.38,3264.1,3241.74,295682660,396882943367.8,0.69,-0.19,-6.02,0.62
2023-03-29,3253.62,3240.06,3254.56,3229.58,296900508,405542776865.4,0.77,-0.16,-5.32,0.63
2023-03-30,3243.07,3261.25,3263.74,3220.98,299898295,401634271105.2,1.32,0.65,21.19,0.63
2023-03-31,3263.41,3272.86,3278.42,3260.04,283613746,396689286254.3,0.56,0.36,11.61,0.6
2023-04-03,3277.34,3296.4,3299.73,3276.42,357676775,513390565537.0,0.71,0.72,23.54,0.75
2023-04-04,3297.18,3312.56,3312.56,3290.99,385871617,555811064015.5,0.65,0.49,16.16,0.81
2023-04-06,3302.75,3312.63,3314.53,3296.06,327155424,506500167165.2,0.56,0.0,0.07,0.69
2023-04-07,3312.48,3327.65,3328.85,3308.06,283032247,436372798925.8,0.63,0.45,15.02,0.6
2023-04-10,3331.51,3315.36,3332.72,3309.92,340819845,516434325402.1,0.69,-0.37,-12.29,0.72
2023-04-11,3317.08,3313.57,3317.45,3298.25,320566055,466895849254.6,0.58,-0.05,-1.79,0.68
2023-04-12,3316.86,3327.18,3330.71,3315.4,343025315,482066170134.8,0.46,0.41,13.61,0.72
2023-04-13,3321.27,3318.36,3334.47,3309.25,347862106,477587943379.6,0.76,-0.27,-8.82,0.73
2023-04-14,3326.37,3338.15,3340.08,3316.81,338299275,478345417461.3,0.7,0.6,19.79,0.71
2023-04-17,3337.06,3385.61,3385.61,3336.39,402809926,523790271022.3,1.47,1.42,47.46,0.85
2023-04-18,3379.23,3393.33,3396.17,3375.78,348399486,474287388944.2,0.6,0.23,7.72,0.74
2023-04-19,3391.35,3370.13,3394.96,3364.64,346123443,476496941017.2,0.89,-0.68,-23.2,0.73
2023-04-20,3367.05,3367.03,3371.37,3344.02,350354965,499672394215.6,0.81,-0.09,-3.1,0.74
2023-04-21,3364.0,3301.26,3367.61,3301.26,387395098,530517857771.7,1.97,-1.95,-65.77,0.82
2023-04-24,3300.81,3275.41,3303.09,3264.93,354255626,473265986268.8,1.16,-0.78,-25.85,0.75
2023-04-25,3276.4,3264.87,3288.57,3229.45,380895729,494240131388.3,1.8,-0.32,-10.54,0.8
2023-04-26,3255.22,3264.1,3277.98,3239.99,357917842,480418149402.8,1.16,-0.02,-0.77,0.76
2023-04-27,3256.23,3285.88,3299.3,3253.11,341590534,466175350420.4,1.42,0.67,21.78,0.72
2023-04-28,3283.12,3323.27,3324.88,3283.12,401554785,514904620687.7,1.27,1.14,37.39,0.85
2023-05-04,3306.48,3350.46,3352.75,3302.03,483364916,550494850346.7,1.53,0.82,27.19,1.02
2023-05-05,3350.65,3334.5,3364.14,3321.19,436504494,499294430532.3,1.28,-0.48,-15.96,0.92
2023-05-08,3340.99,3395.0,3400.18,3340.99,534103659,564661993453.0,1.78,1.81,60.5,1.13
2023-05-09,3402.39,3357.67,3418.95,3356.12,573013309,619108477501.3,1.85,-1.1,-37.33,1.21
2023-05-10,3347.7,3319.15,3349.72,3305.25,451739731,489553667296.5,1.32,-1.15,-38.52,0.95
2023-05-11,3323.66,3309.55,3333.25,3307.29,354258271,401313953404.3,0.78,-0.29,-9.6,0.75
2023-05-12,3304.46,3272.36,3319.13,3271.43,347314983,387081199285.3,1.44,-1.12,-37.19,0.73
2023-05-15,3269.88,3310.74,3310.74,3235.87,388045887,431706863269.3,2.29,1.17,38.38,0.82
2023-05-16,3310.16,3290.99,3317.9,3282.49,322479410,385386011202.3,1.07,-0.6,-19.75,0.68
2023-05-17,3281.97,3284.23,3298.52,3269.89,285744050,340482661497.5,0.87,-0.21,-6.76,0.6
2023-05-18,3288.41,3297.32,3313.86,3284.17,309967472,368435070988.2,0.9,0.4,13.09,0.65
2023-05-19,3288.89,3283.54,3302.34,3268.22,285404064,359507956518.1,1.03,-0.42,-13.78,0.6
2023-05-22,3278.6,3296.47,3308.53,3276.54,273889998,342448401630.5,0.97,0.39,12.93,0.58
2023-05-23,3294.79,3246.24,3298.23,3246.24,275279083,324667932872.9,1.58,-1.52,-50.23,0.58
2023-05-24,3237.7,3204.75,3237.7,3204.38,288720257,342677325734.6,1.03,-1.28,-41.49,0.61
2023-05-25,3197.36,3201.26,3207.02,3168.57,283588925,347709231730.5,1.2,-0.11,-3.49,0.6
2023-05-26,3198.88,3212.5,3220.77,3179.82,261700479,333319265973.1,1.28,0.35,11.24,0.55
2023-05-29,3219.76,3221.45,3230.97,3208.96,297389487,377875996064.0,0.69,0.28,8.95,0.63
2023-05-30,3214.67,3224.21,3230.63,3186.63,303532460,376622572865.1,1.37,0.09,2.76,0.64
2023-05-31,3214.66,3204.56,3216.36,3190.27,294573338,384999190215.7,0.81,-0.61,-19.65,0.62
2023-06-01,3196.15,3204.63,3225.09,3189.52,312330759,400981483177.6,1.11,0.0,0.07,0.66
2023-06-02,3212.45,3230.07,3233.99,3211.74,294667098,377507927729.1,0.69,0.79,25.44,0.62
2023-06-05,3231.81,3232.44,3244.18,3221.63,278060203,357810090574.8,0.7,0.07,2.37,0.59
2023-06-06,3228.41,3195.34,3247.35,3189.27,308285872,387492228835.7,1.8,-1.15,-37.1,0.65
2023-06-07,3197.47,3197.76,3210.33,3188.01,258063400,331083866651.7,0.7,0.08,2.42,0.54
2023-06-08,3194.83,3213.59,3225.53,3180.54,293530741,353551633155.6,1.41,0.5,15.83,0.62
2023-06-09,3213.03,3231.41,3231.41,3206.1,314155501,413341768412.7,0.79,0.55,17.82,0.66
2023-06-12,3225.3,3228.83,3239.44,3210.71,313784444,403241619623.4,0.89,-0.08,-2.58,0.66
2023-06-13,3223.9,3233.67,3235.09,3215.5,280628454,377193491389.4,0.61,0.15,4.84,0.59
2023-06-14,3238.12,3228.99,3248.46,3226.77,303537260,404009517761.0,0.67,-0.14,-4.68,0.64
2023-06-15,3230.45,3252.98,3252.98,3229.15,313255752,437522981548.2,0.74,0.74,23.99,0.66
2023-06-16,3256.3,3273.33,3276.55,3255.5,326281846,444375632395.7,0.65,0.63,20.35,0.69
2023-06-19,3271.16,3255.81,3271.16,3251.78,327753047,455226178218.8,0.59,-0.54,-17.52,0.69
2023-06-20,3252.54,3240.36,3252.84,3237.79,298260596,433243981459.9,0.46,-0.47,-15.45,0.63
2023-06-21,3230.11,3197.9,3236.36,3197.9,294377372,406234561359.8,1.19,-1.31,-42.46,0.62
2023-06-26,3177.23,3150.62,3181.08,3144.25,308129811,398859657407.8,1.15,-1.48,-47.28,0.65
2023-06-27,3153.31,3189.44,3194.41,3148.27,287604327,354487810600.4,1.46,1.23,38.82,0.61
2023-06-28,3183.49,3189.38,3192.66,3157.12,276231948,360118192478.4,1.11,0.0,-0.06,0.58
2023-06-29,3185.42,3182.38,3196.5,3179.53,250340074,340636710911.3,0.53,-0.22,-7.0,0.53
2023-06-30,3178.92,3202.06,3212.99,3177.99,265379873,359739563354.1,1.1,0.62,19.68,0.56
2023-07-03,3209.16,3243.98,3246.86,3209.16,312371395,421353472356.4,1.18,1.31,41.92,0.66
2023-07-04,3241.23,3245.35,3246.96,3233.99,279248721,387115944059.6,0.4,0.04,1.37,0.59
2023-07-05,3240.05,3222.95,3241.84,3218.6,264016426,351234984740.6,0.72,-0.69,-22.4,0.56
2023-07-06,3215.86,3205.57,3229.48,3199.72,246119032,320808312589.1,0.92,-0.54,-17.38,0.52
2023-07-07,3197.47,3196.61,3212.05,3189.21,255688469,313607453159.0,0.71,-0.28,-8.96,0.54
2023-07-10,3208.73,3203.7,3216.53,3192.66,236560367,311462495601.4,0.75,0.22,7.09,0.5
2023-07-11,3211.12,3221.37,3221.68,3200.38,227600467,309950254679.6,0.66,0.55,17.67,0.48
2023-07-12,3220.38,3196.13,3224.33,3193.44,271423386,365433182293.6,0.96,-0.78,-25.24,0.57
2023-07-13,3202.7,3236.48,3238.47,3202.7,276620508,373242517824.7,1.12,1.26,40.35,0.58
2023-07-14,3240.97,3237.7,3248.38,3234.0,273327494,368337829107.5,0.44,0.04,1.22,0.58
2023-07-17,3219.02,3209.63,3219.02,3195.89,250208376,322074497062.9,0.71,-0.87,-28.07,0.53
2023-07-18,3206.79,3197.82,3210.25,3190.0,235030259,307331649309.9,0.63,-0.37,-11.81,0.5
2023-07-19,3195.01,3198.84,3204.36,3181.56,217355860,281206091159.0,0.71,0.03,1.02,0.46
2023-07-20,3201.91,3169.52,3209.06,3165.67,238932891,302376024110.2,1.36,-0.92,-29.32,0.5
2023-07-21,3163.42,3167.75,3185.64,3157.33,225331363,280673190404.2,0.89,-0.06,-1.77,0.48
2023-07-24,3157.47,3164.16,3178.73,3151.13,216595211,260119088909.0,0.87,-0.11,-3.59,0.46
2023-07-25,3201.46,3231.52,3231.75,3201.46,348617714,410846601110.5,0.96,2.13,67.36,0.74
2023-07-26,3228.09,3223.03,3229.89,3212.88,317206051,328306929373.1,0.53,-0.26,-8.49,0.67
2023-07-27,3225.48,3216.67,3245.6,3210.47,327118867,332145068267.5,1.09,-0.2,-6.36,0.69
2023-07-28,3206.74,3275.93,3280.28,3200.99,411068434,436923617408.4,2.46,1.84,59.26,0.87
2023-07-31,3287.21,3291.04,3322.13,3281.01,459030994,511505348417.9,1.26,0.46,15.11,0.97
2023-08-01,3288.76,3290.95,3305.34,3279.57,459890833,441023318588.5,0.78,0.0,-0.09,0.97
2023-08-02,3281.86,3261.69,3290.82,3252.3,405341499,388952703973.5,1.17,-0.89,-29.26,0.86
2023-08-03,3254.57,3280.46,3280.86,3247.27,384691317,389530671967.1,1.03,0.58,18.77,0.81
2023-08-04,3296.09,3288.08,3315.05,3281.73,470927697,497188089389.3,1.02,0.23,7.62,0.99
2023-08-07,3276.78,3268.83,3276.78,3258.54,360341484,393056934181.5,0.55,-0.59,-19.25,0.76
2023-08-08,3260.72,3260.62,3274.52,3246.67,316520733,355750325340.5,0.85,-0.25,-8.21,0.67
2023-08-09,3251.15,3244.49,3257.08,3240.29,271218538,309778299573.6,0.51,-0.49,-16.13,0.57
2023-08-10,3242.21,3254.56,3257.03,3234.12,287412142,307263291733.2,0.71,0.31,10.07,0.61
2023-08-11,3254.48,3189.25,3254.48,3189.25,330137750,339187129840.7,2.0,-2.01,-65.31,0.7
2023-08-14,3159.71,3178.43,3180.51,3141.66,299840327,322632054396.5,1.22,-0.34,-10.82,0.63
2023-08-15,3180.56,3176.18,3186.23,3147.35,273251922,300827985374.6,1.22,-0.07,-2.25,0.58
2023-08-16,3164.7,3150.13,3176.63,3149.72,281728292,303611332638.4,0.85,-0.82,-26.05,0.59
2023-08-17,3137.35,3163.74,3167.45,3123.25,294692586,320785474107.6,1.4,0.43,13.61,0.62
2023-08-18,3165.1,3131.95,3179.12,3131.95,294390352,320449006936.7,1.49,-1.0,-31.79,0.62
2023-08-21,3125.99,3092.98,3134.96,3092.98,265753423,293721061621.2,1.34,-1.24,-38.97,0.56
2023-08-22,3103.78,3120.33,3126.78,3074.53,309316335,348637687606.8,1.69,0.88,27.35,0.65
2023-08-23,3116.27,3078.4,3116.38,3077.61,272244124,297986364377.0,1.24,-1.34,-41.93,0.57
2023-08-24,3085.91,3082.24,3106.18,3072.95,300024637,332447831261.6,1.08,0.12,3.84,0.63
2023-08-25,3068.62,3064.07,3085.05,3053.04,293347686,317757173399.7,1.04,-0.59,-18.17,0.62
2023-08-28,3219.04,3098.64,3219.04,3089.12,485607764,517234120908.6,4.24,1.13,34.57,1.02
2023-08-29,3091.94,3135.89,3145.76,3090.44,398875780,443979436975.1,1.79,1.2,37.25,0.84
2023-08-30,3144.41,3137.14,3153.69,3126.9,347511867,414729469599.3,0.85,0.04,1.25,0.73
2023-08-31,3134.55,3119.88,3139.98,3113.95,313448242,362507128776.7,0.83,-0.55,-17.26,0.66
2023-09-01,3126.02,3133.25,3143.85,3123.19,292310992,334739632924.7,0.66,0.43,13.37,0.62
2023-09-04,3145.94,3177.06,3177.06,3143.38,366391140,404500273017.5,1.07,1.4,43.81,0.77
2023-09-05,3169.74,3154.37,3169.74,3150.08,294061849,342760613428.0,0.62,-0.71,-22.69,0.62
2023-09-06,3147.14,3158.08,3162.15,3136.9,267002230,324001129693.3,0.8,0.12,3.71,0.56
2023-09-07,3152.2,3122.35,3152.27,3120.82,269264733,317186963334.0,1.0,-1.13,-35.73,0.57
2023-09-08,3114.23,3116.72,3126.04,3104.67,228125064,270006714934.3,0.68,-0.18,-5.63,0.48
2023-09-11,3119.61,3142.78,3155.1,3113.82,290442917,351883735976.6,1.32,0.84,26.06,0.61
2023-09-12,3140.34,3137.06,3147.51,3134.32,234672051,281897501760.6,0.42,-0.18,-5.72,0.5
2023-09-13,3137.77,3123.07,3143.76,3106.97,249701038,282015557210.7,1.17,-0.45,-13.99,0.53
2023-09-14,3124.85,3126.55,3135.03,3111.86,263990138,281641855533.1,0.74,0.11,3.48,0.56
2023-09-15,3133.59,3117.74,3141.96,3107.45,292026365,326091455871.6,1.1,-0.28,-8.81,0.62
2023-09-18,3110.44,3125.93,3128.7,3098.5,259444257,299644725427.4,0.97,0.26,8.19,0.55
2023-09-19,3123.99,3124.96,3131.13,3113.53,253652761,274062664356.7,0.56,-0.03,-0.97,0.54
2023-09-20,3118.67,3108.57,3122.13,3108.16,228124462,243019998657.4,0.45,-0.52,-16.39,0.48
2023-09-21,3103.18,3084.7,3113.49,3084.7,228659100,243536277536.6,0.93,-0.77,-23.87,0.48
2023-09-22,3084.76,3132.43,3132.56,3078.8,285978351,321443778943.2,1.74,1.55,47.73,0.6
2023-09-25,3131.21,3115.61,3131.21,3112.15,258071885,294635829637.9,0.61,-0.54,-16.82,0.54
2023-09-26,3114.02,3102.27,3120.29,3102.27,222644313,270006131018.9,0.58,-0.43,-13.34,0.47
2023-09-27,3104.04,3107.32,3125.45,3103.84,240495830,293421022407.0,0.7,0.16,5.05,0.51
2023-09-28,3117.75,3110.48,3121.84,3105.94,236329981,288396222754.4,0.51,0.1,3.16,0.5
2023-10-09,3100.0,3096.92,3103.36,3072.64,264422205,302662162123.8,0.99,-0.44,-13.56,0.56
2023-10-10,3104.37,3075.24,3109.98,3073.19,255327379,293653291716.5,1.19,-0.7,-21.68,0.54
2023-10-11,3085.7,3078.96,3095.66,3071.94,259918692,326562386170.6,0.77,0.12,3.72,0.55
2023-10-12,3101.71,3107.9,3109.99,3092.18,274827998,325865894368.3,0.58,0.94,28.94,0.58
2023-10-13,3092.0,3088.1,3094.92,3080.55,255085235,309538085324.9,0.46,-0.64,-19.8,0.54
2023-10-16,3091.06,3073.81,3091.13,3063.69,263882363,314394203029.7,0.89,-0.46,-14.29,0.56
2023-10-17,3076.43,3083.5,3084.07,3064.89,259019588,300026228452.2,0.62,0.32,9.69,0.55
2023-10-18,3076.58,3058.71,3076.58,3057.06,268647155,310306035777.2,0.63,-0.8,-24.79,0.57
2023-10-19,3043.2,3005.39,3043.2,3004.77,304038910,355069176976.4,1.26,-1.74,-53.32,0.64
2023-10-20,2995.36,2983.06,3006.27,2977.17,267113594,307388393327.2,0.97,-0.74,-22.33,0.56
2023-10-23,2969.79,2939.29,2973.66,2923.51,278904128,304028962456.0,1.68,-1.47,-43.77,0.59
2023-10-24,2944.31,2962.24,2964.76,2929.09,310985389,339902176877.6,1.21,0.78,22.95,0.66
2023-10-25,2986.41,2974.11,2993.3,2972.42,332392004,362846635549.2,0.7,0.4,11.87,0.7
2023-10-26,2960.1,2988.3,2990.33,2956.01,291814511,332258828044.6,1.15,0.48,14.19,0.62
2023-10-27,2978.4,3017.78,3029.21,2974.88,321803717,385692318100.3,1.82,0.99,29.48,0.68
2023-10-30,3009.61,3021.55,3028.26,3002.35,360604238,439587974769.6,0.86,0.12,3.77,0.76
2023-10-31,3019.65,3018.77,3023.0,3006.61,319859967,386277226427.2,0.54,-0.09,-2.78,0.68
2023-11-01,3038.18,3023.08,3038.33,3013.93,280110445,347121456482.9,0.81,0.14,4.31,0.59
2023-11-02,3028.66,3009.41,3038.64,3009.12,268794581,311936400777.8,0.98,-0.45,-13.67,0.57
2023-11-03,3012.47,3030.8,3040.98,3012.47,268486347,329300477500.6,0.95,0.71,21.39,0.57
2023-11-06,3047.13,3058.41,3058.99,3037.69,372949630,447638159948.7,0.7,0.91,27.61,0.79
2023-11-07,3052.92,3057.27,3064.58,3042.47,326853455,401065573918.6,0.72,-0.04,-1.14,0.69
2023-11-08,3051.15,3052.37,3062.99,3037.29,335677834,415289260078.3,0.84,-0.16,-4.9,0.71
2023-11-09,3047.65,3053.28,3063.47,3045.83,315621764,388556747091.5,0.58,0.03,0.91,0.67
2023-11-10,3043.56,3038.97,3044.0,3027.09,285546497,346913084540.2,0.55,-0.47,-14.31,0.6
2023-11-13,3044.03,3046.53,3048.62,3028.17,290430588,344120017221.8,0.67,0.25,7.56,0.61
2023-11-14,3046.82,3056.07,3059.53,3044.43,294844733,358249840157.5,0.5,0.31,9.54,0.62
2023-11-15,3077.03,3072.83,3080.13,3064.35,304250107,389515977974.7,0.52,0.55,16.76,0.64
2023-11-16,3066.86,3050.93,3071.45,3050.93,271079460,329364382654.0,0.67,-0.71,-21.9,0.57
2023-11-17,3043.62,3054.37,3055.86,3033.75,267606393,328568598825.4,0.72,0.11,3.44,0.56
2023-11-20,3056.93,3068.32,3072.51,3043.51,287556998,367109310168.3,0.95,0.46,13.95,0.61
2023-11-21,3074.83,3067.93,3089.77,3063.34,330733102,391558034861.5,0.86,-0.01,-0.39,0.7
2023-11-22,3060.5,3043.61,3067.96,3043.61,289056490,330385482669.4,0.79,-0.79,-24.32,0.61
2023-11-23,3041.68,3061.86,3062.87,3034.3,276592059,315612515641.2,0.94,0.6,18.25,0.58
2023-11-24,3060.33,3040.97,3060.33,3037.2,287788413,311509355931.7,0.76,-0.68,-20.89,0.61
2023-11-27,3038.19,3031.7,3038.36,3015.01,310517868,350705835457.9,0.77,-0.3,-9.27,0.66
2023-11-28,3028.6,3038.55,3039.69,3020.23,268920746,317303697729.3,0.64,0.23,6.85,0.57
2023-11-29,3038.46,3021.69,3038.98,3017.66,277956448,322141206078.7,0.7,-0.55,-16.86,0.59
2023-11-30,3021.1,3029.67,3030.91,3013.77,282945357,326755696099.9,0.57,0.26,7.98,0.6
2023-12-01,3027.35,3031.64,3035.76,3010.23,286089700,335547176425.7,0.84,0.07,1.97,0.6
2023-12-04,3033.3,3022.91,3038.98,3022.35,288162053,344279695966.6,0.55,-0.29,-8.73,0.61
2023-12-05,3017.01,2972.3,3017.01,2972.3,293943278,340454488082.6,1.48,-1.67,-50.61,0.62
2023-12-06,2966.95,2968.93,2985.31,2959.6,294104187,336218906356.4,0.86,-0.11,-3.37,0.62
2023-12-07,2965.65,2966.21,2976.01,2949.14,296243687,348039623969.4,0.91,-0.09,-2.72,0.63
2023-12-08,2965.39,2969.56,2980.83,2962.33,369138705,423492311947.3,0.62,0.11,3.35,0.78
2023-12-11,2956.29,2991.44,2995.67,2930.42,360216344,405351583216.2,2.2,0.74,21.88,0.76
2023-12-12,2986.33,3003.44,3003.75,2980.45,287638762,333170576418.7,0.78,0.4,12.0,0.61
2023-12-13,2997.34,2968.76,2997.34,2968.76,282754098,331476614720.7,0.95,-1.15,-34.68,0.6
2023-12-14,2979.7,2958.99,2986.18,2958.07,271457650,312658124559.8,0.95,-0.33,-9.77,0.57
2023-12-15,2966.3,2942.56,2976.31,2940.03,289327642,322083690788.2,1.23,-0.56,-16.43,0.61
2023-12-18,2936.58,2930.8,2951.15,2924.33,293086999,304915892999.5,0.91,-0.4,-11.76,0.62
2023-12-19,2928.76,2932.39,2940.5,2914.13,265926980,283234126181.9,0.9,0.05,1.59,0.56
2023-12-20,2932.12,2902.11,2937.1,2902.04,265562454,290838402139.4,1.2,-1.03,-30.28,0.56
2023-12-21,2892.02,2918.71,2924.26,2882.02,282541827,315943775543.6,1.46,0.57,16.6,0.6
2023-12-22,2919.29,2914.78,2935.7,2906.51,296628367,327498019580.5,1.0,-0.13,-3.93,0.63
2023-12-25,2909.88,2918.81,2920.63,2903.99,229814178,261487251019.0,0.57,0.14,4.03,0.48
2023-12-26,2917.97,2898.88,2917.97,2892.84,228140855,260220552772.7,0.86,-0.68,-19.93,0.48
2023-12-27,2900.15,2914.61,2917.96,2890.17,247900882,279048608009.4,0.96,0.54,15.73,0.52
2023-12-28,2913.11,2954.7,2961.65,2909.39,339213116,392449073493.3,1.79,1.38,40.09,0.72
2023-12-29,2950.84,2974.93,2975.03,2950.02,290672687,349002967266.4,0.85,0.68,20.23,0.61
